"","team_id","team_name","team_minutes","team_fgm","team_fga","team_fgpct","team_three_fgm","team_three_fga","team_three_fgpct","team_ft","team_fta","team_ftpct","team_pts","team_ptsavg","team_offreb","team_defreb","team_totreb","team_rebavg","team_ast","team_to","team_stl","team_blk","team_fouls","team_dbldbl","team_trpdbl","opp_team_minutes","opp_team_fgm","opp_team_fga","opp_team_fgpct","opp_team_three_fgm","opp_team_three_fga","opp_team_three_fgpct","opp_team_ft","opp_team_fta","opp_team_ftpct","opp_team_pts","opp_team_ptsavg","opp_team_offreb","opp_team_defreb","opp_team_totreb","opp_team_rebavg","opp_team_ast","opp_team_to","opp_team_stl","opp_team_blk","opp_team_fouls","opp_team_dbldbl","opp_team_trpdbl","team_ast_to","team_home_avg_ptsdiff","team_away_avg_ptsdiff","team_avg_ptsdiff","team_home_wins","team_home_losses","team_away_wins","team_away_losses","team_wins","team_losses","winpct","C_points","F_points","G_points","Jr","C_avg_height","F_avg_height","G_avg_height","opp_home_avg_ptsdiff","opp_home_wins","opp_home_losses","opp_away_avg_ptsdiff","opp_away_wins","opp_away_losses","opp_avg_ptsdiff","opp_wins","opp_losses"
"105",639,"Siena",6725,772,1779,43.4,288,849,33.92,299,440,67.95,2131,64.58,253,720,973,29.48,415,323,190,93,463,15,33,806939,811,1757,46.16,226,630,35.87,330,479,68.89,2178,66,288,819,1107,33.55,353,373,156,76,465,15,0,1.28482972136223,0.705882352941177,-4.06666666666667,-1.68039215686274,9,8,7,8,16,16,0.5,0,1164,967,0,0,80.8333333333333,75.375,-1.40625,9,8,NA,7,8,NA,16,16
"106",635,"Seton Hall",6673.83333333333,863,1959,44.05,231,714,32.35,483,682,70.82,2440,73.94,351,832,1183,35.85,447,410,231,129,619,26,33,800939,819,1920,42.66,257,765,33.59,462,625,73.92,2359,71.48,345,845,1190,36.06,438,469,192,146,607,26,0,1.09024390243902,8.06666666666667,-3.26666666666667,2.4,12,3,6,9,18,12,0.6,59,833,1548,0,86,80.8,75.5,NA,12,3,NA,6,9,NA,18,12
"107",1068,"Elon",6449.98333333333,812,1861,43.63,335,942,35.56,307,443,69.3,2266,70.81,268,815,1083,33.84,468,413,135,59,539,5,32,773552,876,1935,45.27,286,770,37.14,407,557,73.07,2445,76.41,311,860,1171,36.59,454,341,219,64,510,5,0,1.13317191283293,-4.64705882352941,-7.76923076923077,-6.20814479638009,5,12,5,8,10,20,0.333333333333333,41,841,1384,0,83,79.4,74.25,NA,5,12,NA,5,8,NA,10,20
"108",630,"San Jose St.",6249.56666666667,713,1765,40.4,210,641,32.76,406,620,65.48,2042,65.87,327,803,1130,36.45,423,485,131,52,539,20,31,750000,920,1947,47.25,348,931,37.38,346,530,65.28,2534,81.74,313,833,1146,36.97,542,345,243,91,595,20,0,0.872164948453608,-8.4375,-26,-17.21875,3,13,0,14,3,27,0.1,245,700,1097,0,83,81.3333333333333,76,NA,3,13,26.2692307692308,0,14,NA,3,27
"109",631,"Santa Clara",6275,735,1653,44.46,239,663,36.05,406,567,71.6,2115,68.23,244,783,1027,33.13,416,433,146,111,598,5,31,753000,768,1779,43.17,193,611,31.59,443,629,70.43,2172,70.06,306,753,1059,34.16,414,345,201,82,544,5,0,0.960739030023095,-0.6,-4.09090909090909,-2.34545454545455,9,6,5,6,14,12,0.538461538461538,75,1182,857,0,83,79.8,74.6,NA,9,6,NA,5,6,NA,14,12
"110",632,"Savannah St.",6225,825,2080,39.66,351,1199,29.27,359,531,67.61,2360,76.13,382,806,1188,38.32,462,478,234,96,564,4,31,746579,955,2063,46.29,302,846,35.7,482,673,71.62,2694,86.9,416,969,1385,44.68,597,464,222,93,495,4,0,0.96652719665272,0.5,-17.8947368421053,-8.69736842105263,6,6,5,14,11,20,0.354838709677419,0,715,1465,0,0,53,74.6666666666667,-0.5,6,6,17.8947368421053,5,14,13.1521739130435,11,20
"111",489,"N.C. Central",6624.98333333333,850,1865,45.58,212,672,31.55,443,620,71.45,2355,71.36,389,844,1233,37.36,509,507,207,91,590,4,33,794939,806,1859,43.36,204,652,31.29,372,558,66.67,2188,66.3,307,712,1019,30.88,430,444,198,120,536,4,0,1.00394477317554,19.8666666666667,-7.27777777777778,6.29444444444444,12,3,6,12,18,15,0.545454545454545,482,546,1327,0,81,79,73.875,-13.0694444444444,12,3,7.53125,6,12,-0.666666666666667,18,15
"112",488,"N.C. A&T",6452,825,1797,45.91,227,649,34.98,364,548,66.42,2241,70.03,293,766,1059,33.09,452,418,215,108,515,5,32,774899,790,1855,42.59,220,687,32.02,409,579,70.64,2209,69.03,389,769,1158,36.19,434,457,190,110,531,5,0,1.08133971291866,11.4666666666667,-9,1.23333333333333,12,3,6,10,18,13,0.580645161290323,42,815,1384,0,82,78.8333333333333,74.5,-12,12,3,9,6,10,1.18055555555556,18,13
"113",487,"North Ala.",6424,744,1914,38.87,240,805,29.81,417,619,67.37,2145,67.03,355,816,1171,36.59,334,437,209,74,614,8,32,770819,818,1806,45.29,232,668,34.73,490,698,70.2,2358,73.69,279,921,1200,37.5,422,411,206,146,539,8,0,0.764302059496567,3.83333333333333,-14.4210526315789,-5.29385964912281,8,4,1,18,9,22,0.290322580645161,0,390,1755,0,0,79.8333333333333,73.3333333333333,-3.04545454545455,8,4,14.1388888888889,1,18,8,9,22
"114",485,"Norfolk St.",6875,849,1935,43.88,263,713,36.89,551,771,71.47,2512,73.88,331,901,1232,36.24,438,501,200,149,724,3,34,825000,775,1910,40.58,262,800,32.75,536,799,67.08,2348,69.06,358,863,1221,35.91,439,533,167,108,659,3,0,0.874251497005988,13.25,-3.11764705882353,5.06617647058824,12,4,8,9,20,13,0.606060606060606,0,704,1808,0,0,79.25,75.375,NA,12,4,3.11764705882353,8,9,NA,20,13
"115",483,"Nicholls St.",6249.98333333333,807,1915,42.14,324,884,36.65,322,418,77.03,2260,72.9,282,759,1041,33.58,428,386,208,128,587,5,31,750120,829,1872,44.28,198,636,31.13,446,634,70.35,2302,74.26,370,869,1239,39.97,458,426,150,101,435,5,0,1.10880829015544,9.38461538461539,-9.11764705882353,0.133484162895928,10,3,4,13,14,16,0.466666666666667,193,323,1744,0,79,80.6666666666667,74.5,-8.41666666666667,10,3,9.11764705882353,4,13,3.02083333333333,14,16
"116",482,"Niagara",6424.98333333333,795,1887,42.13,265,738,35.91,463,629,73.61,2318,72.44,321,822,1143,35.72,343,390,128,127,512,15,32,770939,902,1946,46.35,276,726,38.02,352,492,71.54,2432,76,292,862,1154,36.06,458,365,181,99,576,15,0,0.879487179487179,-0.266666666666667,-7.1875,-3.72708333333333,7,8,5,11,12,19,0.387096774193548,0,1029,1289,0,0,79,73,NA,7,8,7.1875,5,11,NA,12,19
"117",231,"FIU",6400.98333333333,933,2115,44.11,269,878,30.64,508,795,63.9,2643,82.59,349,802,1151,35.97,469,448,339,147,621,4,32,767819,915,2013,45.45,250,739,33.83,475,684,69.44,2555,79.84,403,975,1378,43.06,465,632,223,142,657,4,0,1.046875,10.3888888888889,-7.07142857142857,1.65873015873016,13,5,6,8,19,13,0.59375,58,824,1761,0,83,77.4,75,-4.61805555555556,13,5,7.54166666666667,6,8,1.08333333333333,19,13
"118",1092,"Gardner-Webb",6949.98333333333,933,1912,48.8,272,696,39.08,524,737,71.1,2662,78.29,269,900,1169,34.38,492,391,233,99,545,4,34,833699,843,2047,41.18,303,928,32.65,408,566,72.08,2397,70.5,384,810,1194,35.12,458,453,196,99,591,4,0,1.25831202046036,17.8125,-1.11111111111111,8.35069444444444,14,2,9,9,23,11,0.676470588235294,0,556,2106,0,0,78.6666666666667,74,-18.7333333333333,14,2,0.875,9,9,-9.69565217391304,23,11
"119",235,"Florida",6875,814,1907,42.68,277,828,33.45,416,579,71.85,2321,68.26,361,777,1138,33.47,416,400,244,126,583,0,34,825000,763,1804,42.29,219,685,31.97,419,607,69.03,2164,63.65,361,798,1159,34.09,372,503,209,97,585,0,0,1.04,7.8,-1.30769230769231,3.24615384615385,12,8,6,7,18,15,0.545454545454545,0,818,1503,0,0,80,75,-7.5,12,8,1.13636363636364,6,7,-5.22222222222222,18,15
"120",236,"Fordham",6474.96666666667,759,1890,40.16,276,831,33.21,314,462,67.97,2108,65.88,306,779,1085,33.91,360,346,188,108,559,23,32,776939,746,1725,43.25,207,633,32.7,442,634,69.72,2141,66.91,297,898,1195,37.34,461,419,179,91,481,23,0,1.04046242774566,1.5,-5.07692307692308,-1.78846153846154,8,10,3,10,11,20,0.354838709677419,0,585,1523,0,0,79.5,74.7,-1.5,8,10,5.29166666666667,3,10,-0.54,11,20
"121",393,"UMES",6425,666,1706,39.04,172,610,28.2,329,489,67.28,1833,57.28,265,726,991,30.97,361,431,186,70,575,2,32,771240,786,1725,45.57,284,766,37.08,435,636,68.4,2291,71.59,328,862,1190,37.19,469,405,206,102,511,2,0,0.837587006960557,-3.66666666666667,-22,-12.8333333333333,5,7,2,16,7,23,0.233333333333333,0,737,1096,0,0,79.6,74.625,NA,5,7,22,2,16,NA,7,23
"122",392,"Maryland",6399.85,807,1777,45.41,232,657,35.31,437,584,74.83,2283,71.34,351,902,1253,39.16,423,422,139,152,495,28,32,767040,744,1875,39.68,236,738,31.98,358,498,71.89,2082,65.06,296,683,979,30.59,388,303,228,110,563,28,0,1.00236966824645,8.33333333333333,2.36363636363636,5.34848484848485,16,5,6,5,22,10,0.6875,0,857,1426,0,0,80.7142857142857,74.625,-8.9,16,5,-2.36363636363636,6,5,-7.58333333333333,22,10
"123",391,"UMBC",7000,820,1893,43.32,261,807,32.34,395,573,68.94,2296,67.53,298,848,1146,33.71,452,429,268,83,578,21,34,840000,742,1774,41.83,289,874,33.07,404,566,71.38,2177,64.03,272,861,1133,33.32,400,532,194,88,606,21,0,1.05361305361305,9.70588235294118,-3.375,3.16544117647059,13,4,7,9,20,13,0.606060606060606,0,509,1787,0,0,80.6,75.5555555555556,NA,13,4,3.46666666666667,7,9,NA,20,13
"124",369,"Loyola Maryland",6476,842,1836,45.86,210,616,34.09,438,617,70.99,2332,72.88,298,698,996,31.12,448,444,278,73,574,6,32,777120,885,1819,48.65,254,646,39.32,453,588,77.04,2477,77.41,294,775,1069,33.41,496,468,232,140,569,6,0,1.00900900900901,5.5,-10.8421052631579,-2.67105263157895,8,4,3,16,11,20,0.354838709677419,0,455,1877,0,0,79,74.2,NA,8,4,11.0277777777778,3,16,NA,11,20
"125",77,"BYU",6474.98333333333,878,1878,46.75,226,684,33.04,545,750,72.67,2527,78.97,265,853,1118,34.94,482,355,203,107,626,19,32,776697,841,1912,43.99,256,700,36.57,498,677,73.56,2436,76.12,315,850,1165,36.41,430,410,183,87,658,19,0,1.35774647887324,8.82352941176471,-3.93333333333333,2.44509803921569,13,4,6,9,19,13,0.59375,0,1020,1507,0,0,80.6,75.7777777777778,-9.65625,13,4,3.93333333333333,6,9,-4.0625,19,13
"126",71,"Bowling Green",6848.98333333333,945,2134,44.28,272,762,35.7,506,755,67.02,2668,78.47,410,986,1396,41.06,427,411,227,90,597,22,34,821819,879,2064,42.59,307,898,34.19,431,621,69.4,2496,73.41,312,903,1215,35.74,413,443,222,99,678,22,0,1.03892944038929,12.1666666666667,-3.4,4.38333333333333,16,2,5,10,21,12,0.636363636363636,24,913,1731,0,82.5,79.8,73.75,NA,16,2,2.75,5,10,NA,21,12
"127",72,"Bradley",6824.98333333333,790,1822,43.36,231,632,36.55,453,654,69.27,2264,66.59,314,855,1169,34.38,411,431,183,128,596,5,34,819000,756,1838,41.13,241,734,32.83,456,638,71.47,2209,64.97,309,818,1127,33.15,406,425,193,85,631,5,0,0.953596287703016,4.44444444444444,-1.5625,1.44097222222222,12,6,8,8,20,14,0.588235294117647,225,720,1319,0,84,79.25,75,-5.14705882352941,12,6,0.857142857142857,8,8,-2.43939393939394,20,14
"128",90,"Cal Poly",5925,706,1715,41.17,225,687,32.75,293,452,64.82,1930,66.55,288,687,975,33.62,301,334,147,99,544,8,29,711000,770,1671,46.08,204,555,36.76,439,625,70.24,2183,75.28,304,804,1108,38.21,417,314,155,102,492,8,0,0.901197604790419,-6.28571428571429,-13.6428571428571,-9.96428571428571,5,9,0,14,5,23,0.178571428571429,0,544,1386,0,0,80.6,74,6.28571428571429,5,9,NA,0,14,NA,5,23
"129",249,"George Washington",6699.98333333333,745,1842,40.45,196,631,31.06,411,600,68.5,2097,63.55,275,840,1115,33.79,375,412,170,96,526,6,33,803939,849,1925,44.1,275,773,35.58,383,582,65.81,2356,71.39,335,901,1236,37.45,464,387,223,110,566,6,0,0.910194174757282,-2.33333333333333,-14.4285714285714,-8.38095238095238,7,11,2,12,9,23,0.28125,0,355,1742,0,0,79.4,74.7777777777778,NA,7,11,15.1153846153846,2,12,NA,9,23
"130",248,"George Mason",6649.98333333333,825,1855,44.47,210,637,32.97,454,634,71.61,2314,70.12,324,842,1166,35.33,399,428,204,97,563,9,33,798000,832,1894,43.93,237,740,32.03,388,580,66.9,2289,69.36,314,793,1107,33.55,414,413,225,131,576,9,0,0.932242990654206,3.66666666666667,-2.73333333333333,0.466666666666667,12,6,6,9,18,15,0.545454545454545,0,550,1764,0,0,79.25,74.1818181818182,-3.55882352941176,12,6,1.71428571428571,6,9,-1.54487179487179,18,15
"131",244,"Furman",6501.98333333333,904,1900,47.58,330,908,36.34,354,496,71.37,2492,77.88,320,824,1144,35.75,510,401,280,135,465,5,32,780059,787,1889,41.66,232,732,31.69,300,441,68.03,2106,65.81,338,752,1090,34.06,369,461,232,107,516,5,0,1.27182044887781,17.8125,6.13333333333333,11.9729166666667,14,2,10,5,24,7,0.774193548387097,0,1212,1280,0,0,79.5,73.375,-18.2,14,2,NA,10,5,NA,24,7
"132",193,"Duke",6825,1037,2173,47.72,247,818,30.2,518,751,68.97,2839,83.5,455,965,1420,41.76,541,446,322,232,539,30,34,819000,858,2171,39.52,221,752,29.39,360,521,69.1,2297,67.56,407,805,1212,35.65,418,502,222,108,601,30,0,1.21300448430493,19.7142857142857,9.84615384615385,14.7802197802198,19,2,10,3,29,5,0.852941176470588,202,2165,472,0,83.5,79.8571428571429,75.4,-20.5,19,2,-11,10,3,-19.3518518518519,29,5
"133",28600,"Lipscomb",6399.98333333333,930,1926,48.29,280,755,37.09,530,705,75.18,2670,83.44,293,907,1200,37.5,555,426,241,88,556,5,32,768000,784,1901,41.24,235,742,31.67,406,543,74.77,2209,69.03,262,790,1052,32.88,382,502,206,118,639,5,0,1.30281690140845,17.8823529411765,10.4666666666667,14.1745098039216,14,3,11,4,25,7,0.78125,233,672,1765,0,81,79.5,66.9090909090909,-19.6785714285714,14,3,-10.4666666666667,11,4,-15.825,25,7
"134",721,"Air Force",6500,802,1776,45.16,234,711,32.91,341,503,67.79,2179,68.09,253,824,1077,33.66,434,423,154,57,543,4,32,780000,821,1820,45.11,299,841,35.55,353,520,67.88,2294,71.69,259,813,1072,33.5,443,386,231,87,550,4,0,1.02600472813239,2.76470588235294,-10.8,-4.01764705882353,10,7,4,11,14,18,0.4375,0,913,1266,0,0,79.2,75.0833333333333,-1.53125,10,7,10.75,4,11,3.83333333333333,14,18
"135",726,"Navy",6200,732,1786,40.99,208,656,31.71,389,544,71.51,2061,66.48,364,796,1160,37.42,399,437,167,58,534,4,31,744000,800,1782,44.89,258,764,33.77,392,530,73.96,2250,72.58,272,781,1053,33.97,496,352,229,134,532,4,0,0.91304347826087,-0.928571428571429,-10.3529411764706,-5.64075630252101,8,6,4,13,12,19,0.387096774193548,274,633,1154,0,80,79.1666666666667,74.3333333333333,0.928571428571429,8,6,10.5333333333333,4,13,7.63333333333333,12,19
"136",725,"Army West Point",6402.98333333333,837,1956,42.79,272,863,31.52,322,471,68.37,2268,70.88,264,861,1125,35.16,499,376,198,50,544,5,32,768120,843,1853,45.49,266,756,35.19,353,520,67.88,2305,72.03,249,925,1174,36.69,444,436,214,135,503,5,0,1.32712765957447,7.13333333333333,-8.47058823529412,-0.668627450980392,10,5,3,14,13,19,0.40625,444,371,1453,0,81,78.6,74.6666666666667,-7.13333333333333,10,5,8.53125,3,14,1.41666666666667,13,19
"137",432,"Mississippi Val.",6421.98333333333,730,1923,37.96,172,554,31.05,426,647,65.84,2058,64.31,381,789,1170,36.56,361,415,176,70,570,6,32,770819,897,1935,46.36,281,729,38.55,423,611,69.23,2498,78.06,353,929,1282,40.06,484,394,191,132,604,6,0,0.869879518072289,0.75,-22.45,-10.85,6,6,0,20,6,26,0.1875,103,151,1511,0,84,39.5,73.4444444444444,-0.75,6,6,22.45,0,20,15.9782608695652,6,26
"138",433,"Ole Miss",6424.98333333333,847,1844,45.93,261,729,35.8,458,585,78.29,2413,75.41,315,783,1098,34.31,459,405,234,116,579,1,32,770907,798,1810,44.09,235,631,37.24,421,601,70.05,2252,70.38,327,721,1048,32.75,444,467,193,110,552,1,0,1.13333333333333,7.2,1.41666666666667,4.30833333333333,13,7,7,5,20,12,0.625,171,483,1759,0,84,79.6666666666667,74.875,-7.2,13,7,-1.41666666666667,7,5,-5.42307692307692,20,12
"139",430,"Mississippi St.",6649.98333333333,911,1930,47.2,284,752,37.77,446,624,71.47,2552,77.33,385,796,1181,35.79,470,439,267,164,564,2,33,797939,824,1885,43.71,241,683,35.29,425,597,71.19,2314,70.12,338,719,1057,32.03,413,448,195,121,547,2,0,1.07061503416856,12.9,-4.18181818181818,4.35909090909091,17,3,4,7,21,10,0.67741935483871,4,802,1746,0,81,81.2,74.7142857142857,-12.6052631578947,17,3,NA,4,7,NA,21,10
"140",434,"Missouri",6450,758,1764,42.97,264,727,36.31,370,526,70.34,2150,67.19,345,785,1130,35.31,354,448,149,53,625,1,32,773880,738,1719,42.93,223,700,31.86,469,654,71.71,2168,67.75,271,737,1008,31.5,370,386,193,117,569,1,0,0.790178571428571,4.41176470588235,-6.07692307692308,-0.832579185520362,11,6,3,10,14,16,0.466666666666667,0,716,1434,0,0,80.8,75.9,NA,11,6,4.75,3,10,NA,14,16
"141",328,"Kansas",6875,928,2008,46.22,246,702,35.04,461,661,69.74,2563,75.38,353,941,1294,38.06,453,455,233,134,575,2,34,824939,850,2083,40.81,290,863,33.6,393,577,68.11,2383,70.09,372,836,1208,35.53,449,449,220,117,587,2,0,0.995604395604396,11.0434782608696,-6.72727272727273,2.15810276679842,22,1,3,8,25,9,0.735294117647059,121,847,1595,0,84,81,75.7777777777778,-11.675,22,1,6.72727272727273,3,8,-7.03787878787879,25,9
"142",327,"Kansas St.",6600,784,1819,43.1,233,694,33.57,371,559,66.37,2172,65.82,312,786,1098,33.27,454,372,251,75,533,2,33,792000,695,1678,41.42,224,718,31.2,341,512,66.6,1955,59.24,271,789,1060,32.12,381,490,204,94,548,2,0,1.22043010752688,10.25,2.16666666666667,6.20833333333333,18,2,7,5,25,7,0.78125,6,1002,1164,0,83,79.625,74.4,NA,18,2,-2.16666666666667,7,5,NA,25,7
"143",458,"Charlotte",5800.98333333333,598,1442,41.47,191,615,31.06,389,524,74.24,1776,61.24,202,691,893,30.79,288,421,138,101,491,1,29,695939,688,1570,43.82,236,664,35.54,380,512,74.22,1992,68.69,248,709,957,33,362,342,201,106,493,1,0,0.684085510688836,-3.5625,-13.8333333333333,-8.69791666666667,5,11,2,10,7,21,0.25,84,385,1307,0,82,80.3333333333333,75,3.36666666666667,5,11,NA,2,10,NA,7,21
"144",1104,"Grand Canyon",6648.83333333333,882,1944,45.37,248,748,33.16,483,659,73.29,2497,75.67,345,857,1202,36.42,466,397,202,71,577,22,33,798000,819,1874,43.7,234,668,35.03,404,566,71.38,2276,68.97,288,815,1103,33.42,355,454,177,97,647,22,0,1.17380352644836,15.5294117647059,-5.07142857142857,5.22899159663866,14,3,5,9,19,12,0.612903225806452,0,1212,1283,0,0,80.4285714285714,76.8571428571429,NA,14,3,NA,5,9,NA,19,12
"145",439,"Monmouth",7099.98333333333,794,1916,41.44,168,566,29.68,530,773,68.56,2286,65.31,363,861,1224,34.97,379,502,237,101,698,27,35,852145,788,1879,41.94,346,966,35.82,568,812,69.95,2490,71.14,344,878,1222,34.91,463,518,243,131,683,27,0,0.754980079681275,-1.33333333333333,-9.2,-5.26666666666667,7,8,7,13,14,21,0.4,370,415,1501,0,40.5,0,22.7,1.33333333333333,7,8,9.64705882352941,7,13,8.65217391304348,14,21
"146",275,"Harvard",5925.98333333333,733,1603,45.73,250,679,36.82,358,501,71.46,2074,71.52,272,771,1043,35.97,348,458,167,111,515,3,29,710891,712,1629,43.71,215,621,34.62,389,550,70.73,2028,69.93,232,684,916,31.59,355,365,219,80,507,3,0,0.759825327510917,6.75,-1.8125,2.46875,10,2,8,8,18,10,0.642857142857143,0,768,1306,0,0,80.5,74.8,NA,10,2,1.8125,8,8,NA,18,10
"147",277,"Hawaii",6249.98333333333,788,1746,45.13,266,751,35.42,399,576,69.27,2241,72.29,280,775,1055,34.03,478,368,156,66,557,2,31,750000,774,1727,44.82,203,597,34,380,562,67.62,2131,68.74,256,753,1009,32.55,352,371,177,71,580,2,0,1.29891304347826,5.55,-1.8,1.875,12,8,5,5,17,13,0.566666666666667,153,900,1188,0,84,79.8,73.5714285714286,NA,12,8,1.8,5,5,NA,17,13
"148",270,"Hampton",6349,860,1983,43.37,263,764,34.42,548,701,78.17,2533,81.71,333,861,1194,38.52,435,334,194,110,587,3,31,762240,822,1913,42.97,254,760,33.42,482,675,71.41,2380,76.77,328,856,1184,38.19,435,396,147,107,597,3,0,1.30239520958084,15.75,-3.11111111111111,6.31944444444444,9,3,5,13,14,16,0.466666666666667,2,429,2100,0,84,79.75,75.2727272727273,NA,9,3,2.94117647058824,5,13,NA,14,16
"149",272,"Hartford",6722.98333333333,848,1862,45.54,322,846,38.06,459,619,74.15,2477,75.06,281,770,1051,31.85,462,401,228,69,557,8,33,806760,865,1911,45.26,258,763,33.81,419,577,72.62,2407,72.94,344,818,1162,35.21,436,449,195,115,591,8,0,1.15211970074813,7.4375,-2.88235294117647,2.27757352941176,10,6,8,9,18,15,0.545454545454545,0,986,1491,0,0,80,73.875,-7.76666666666667,10,6,3.1875,8,9,-1.14492753623188,18,15
"150",459,"UNC Greensboro",6823.98333333333,940,2059,45.65,263,763,34.47,442,632,69.94,2585,76.03,385,798,1183,34.79,436,401,301,131,599,6,34,818939,808,1857,43.51,251,724,34.67,421,599,70.28,2288,67.29,334,815,1149,33.79,376,569,192,101,605,6,0,1.08728179551122,14.5294117647059,2.9375,8.73345588235294,16,1,11,5,27,6,0.818181818181818,5,897,1683,0,83,80,73.5,NA,16,1,-4.53333333333333,11,5,NA,27,6
"151",288,"Houston",6598.43333333333,883,1968,44.87,305,838,36.4,443,629,70.43,2514,76.18,408,950,1358,41.15,495,379,217,149,629,30,33,791939,668,1830,36.5,207,755,27.42,470,682,68.91,2013,61,331,772,1103,33.42,340,407,179,75,579,30,0,1.30606860158311,14.5652173913043,14,14.2826086956522,21,2,10,1,31,3,0.911764705882353,62,652,1800,0,80.5,79,74.5,-15.6904761904762,21,2,-14,10,1,-15.4652777777778,31,3
"152",283,"Hofstra",6996.53333333333,971,1990,48.79,301,774,38.89,598,748,79.95,2841,83.56,297,839,1136,33.41,476,334,221,116,509,22,34,839432,922,2038,45.24,265,759,34.91,360,516,69.77,2469,72.62,339,766,1105,32.5,499,439,160,87,657,22,0,1.4251497005988,14.3684210526316,5.42857142857143,9.8984962406015,17,2,9,5,26,7,0.787878787878788,0,464,2377,0,0,80.4,74.7142857142857,-15.5625,17,2,NA,9,5,NA,26,7
"153",285,"Holy Cross",6674.98333333333,848,1834,46.24,237,670,35.37,283,424,66.75,2216,67.15,220,696,916,27.76,513,350,241,127,482,4,33,801059,825,1805,45.71,292,783,37.29,354,484,73.14,2296,69.58,342,848,1190,36.06,465,479,188,92,473,4,0,1.46571428571429,1.9375,-6.52941176470588,-2.29595588235294,10,6,6,11,16,17,0.484848484848485,0,1163,1053,0,0,80.1428571428571,74,-1.56666666666667,10,6,6.6,6,11,1.63492063492063,16,17
"154",287,"Houston Baptist",6124.98333333333,865,1896,45.62,200,588,34.01,535,793,67.47,2465,82.17,413,729,1142,38.07,449,442,234,54,595,18,30,734939,887,1805,49.14,248,618,40.13,462,625,73.92,2484,82.8,290,756,1046,34.87,473,474,223,120,665,18,0,1.0158371040724,11.9230769230769,-10.2352941176471,0.843891402714933,9,4,3,14,12,18,0.4,315,466,1684,0,82,78.25,74,-9.25,9,4,9.71875,3,14,2.21969696969697,12,18
"155",450,"Mount St. Mary's",6195.53333333333,733,1755,41.77,223,723,30.84,403,594,67.85,2092,67.48,293,743,1036,33.42,354,410,146,107,576,10,31,744000,802,1804,44.46,247,701,35.24,435,604,72.02,2286,73.74,332,816,1148,37.03,438,395,192,98,551,10,0,0.863414634146341,0.833333333333333,-10.8333333333333,-5,4,8,5,13,9,21,0.3,0,816,1276,0,0,79.7142857142857,73.1,NA,4,8,10.8333333333333,5,13,NA,9,21
"156",31,"Arkansas",6450,845,1892,44.66,241,704,34.23,484,728,66.48,2415,75.47,328,745,1073,33.53,513,425,265,156,653,0,32,774000,772,1816,42.51,261,766,34.07,518,750,69.07,2323,72.59,404,822,1226,38.31,413,531,195,102,694,0,0,1.20705882352941,7.55555555555556,-2.61538461538462,2.47008547008547,13,5,4,9,17,14,0.548387096774194,0,983,1432,0,0,80.4,75,NA,13,5,2.61538461538462,4,9,NA,17,14
"157",30,"Arkansas St.",6549.98333333333,796,1904,41.81,237,709,33.43,530,721,73.51,2359,73.72,403,808,1211,37.84,363,450,183,139,685,19,32,785939,823,1862,44.2,240,685,35.04,589,794,74.18,2475,77.34,336,806,1142,35.69,419,400,192,113,632,19,0,0.806666666666667,3.4,-9.82352941176471,-3.21176470588235,10,5,3,14,13,19,0.40625,0,674,1685,0,0,80,74.5714285714286,-3.4,10,5,9.9375,3,14,3.77083333333333,13,19
"158",32,"Little Rock",6250,817,1687,48.43,206,582,35.4,461,703,65.58,2301,74.23,247,814,1061,34.23,443,504,169,87,622,6,31,750000,792,1799,44.02,278,788,35.28,491,692,70.95,2353,75.9,307,761,1068,34.45,434,439,175,79,648,6,0,0.878968253968254,5.2,-8.2,-1.5,7,8,3,12,10,20,0.333333333333333,0,875,1426,0,0,80.1666666666667,72.5,NA,7,8,8.2,3,12,NA,10,20
"159",37,"Auburn",7050,956,2135,44.78,396,1052,37.64,477,669,71.3,2785,79.57,422,789,1211,34.6,504,424,330,169,639,3,35,846000,808,1866,43.3,291,825,35.27,477,674,70.77,2384,68.11,376,848,1224,34.97,419,616,203,125,608,3,0,1.18867924528302,19.7368421052632,2.06666666666667,10.9017543859649,17,2,9,6,26,8,0.764705882352941,180,893,1712,0,83,80,58.4444444444444,-20.2647058823529,17,2,NA,9,6,NA,26,8
"160",148,"Cleveland St.",6249.98333333333,799,1834,43.57,303,820,36.95,399,585,68.21,2300,74.19,310,784,1094,35.29,460,412,174,97,551,7,31,750000,864,1937,44.61,251,772,32.51,458,630,72.7,2437,78.61,380,830,1210,39.03,474,381,213,103,590,7,0,1.11650485436893,1.47058823529412,-11.5714285714286,-5.05042016806723,8,9,2,12,10,21,0.32258064516129,0,446,785,0,0,79.3333333333333,73,-1.47058823529412,8,9,11.5714285714286,2,12,3.02272727272727,10,21
"161",149,"Coastal Caro.",6246.98333333333,797,1772,44.98,249,680,36.62,521,724,71.96,2364,76.26,345,793,1138,36.71,406,443,196,76,638,18,31,749420,752,1744,43.12,257,797,32.25,504,724,69.61,2265,73.06,306,712,1018,32.84,403,414,205,99,598,18,0,0.91647855530474,7.8,-1.125,3.3375,9,6,6,10,15,16,0.483870967741935,58,1002,1304,0,81,79.5,74.7,-9.03571428571429,9,6,1.125,6,10,-4.72463768115942,15,16
